Document Title,DOI,PDF Link,excluded_stage1,excluded_stage2,excluded_stage3
Data Anomaly Detection in Wireless Sensor Networks Using $\beta$ -Variational Autoencoder,10.1109/ICISCoIS56541.2023.10100379,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10100379,FALSE,TRUE,TRUE
Wavelet based Convolutional Autoencoder for Medical Image Compression,10.1109/ICISCoIS56541.2023.10100599,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10100599,FALSE,TRUE,TRUE
An Improved Analysis of Renewable Energy based Storage System using Solar Deep Learning Model,10.1109/ICICACS57338.2023.10099936,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099936,FALSE,TRUE,TRUE
Algorithmic Obfuscation for LDPC Decoders,10.1109/TCAD.2022.3175051,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9774836,FALSE,TRUE,TRUE
Fuzzing+Hardware Performance Counters-Based Detection of Algorithm Subversion Attacks on Postquantum Signature Schemes,10.1109/TCAD.2022.3159749,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9734757,FALSE,TRUE,TRUE
Imperative Node Evaluator With Self Replication Mode for Network Intrusion Detection,10.1109/ACCESS.2023.3273904,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10120942,FALSE,TRUE,TRUE
Listening to CAN: Anomaly Detection to Enhance In-Vehicle Network Security,10.1109/ICCE-Berlin58801.2023.10375627,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10375627,FALSE,TRUE,TRUE
“How Does ChatGPT Work” Examining Functionality To The Creative AI CHATGPT on X's (Twitter) Platform,10.1109/SNAMS60348.2023.10375450,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10375450,FALSE,TRUE,TRUE
"Analysis of Cybersecurity Measures for Detection, Prevention, and Misbehaviour of Social Systems",10.1109/SNAMS60348.2023.10375405,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10375405,FALSE,TRUE,TRUE
Cloning Object Detectors with Limited Access to In-Distribution Samples,10.1109/ICCE-Berlin58801.2023.10375681,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10375681,FALSE,TRUE,TRUE
Semantic Communication for the Internet of Vehicles: A Multiuser Cooperative Approach,10.1109/MVT.2022.3227723,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10013090,FALSE,TRUE,TRUE
A Single Chip SPAD Based Vision Sensing System With Integrated Memristive Spiking Neuromorphic Processing,10.1109/ACCESS.2023.3244793,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10044095,FALSE,TRUE,TRUE
AI-Driven Deep Structured Learning for Cross-Site Scripting Attacks,10.1109/ICIDCA56705.2023.10099960,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099960,FALSE,TRUE,TRUE
Machine Learning-Based Rowhammer Mitigation,10.1109/TCAD.2022.3206729,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9891840,FALSE,TRUE,TRUE
Black-Box Dataset Ownership Verification via Backdoor Watermarking,10.1109/TIFS.2023.3265535,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10097580,FALSE,TRUE,TRUE
A Brief Survey on Data Aggregation and Data Compression Models using Blockchain Model in Wireless Sensor Network,10.1109/ICIDCA56705.2023.10100009,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10100009,FALSE,TRUE,TRUE
Securing VANET Communication Using Block Chain: A Review,10.1109/CSCITA55725.2023.10105098,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10105098,FALSE,TRUE,TRUE
Consistency Regularization for Deep Face Anti-Spoofing,10.1109/TIFS.2023.3235581,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10012352,FALSE,TRUE,TRUE
Heterogeneity Shifts the Storage-Computation Tradeoff in Secure Multi-Cloud Systems,10.1109/TIT.2022.3206868,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9893194,FALSE,TRUE,TRUE
CompressKey—Near Lossless Layout Compression and Encryption Using Convolutional Auto-Encoder Model and Expansion-Reduction Pattern Techniques,10.1109/TCAD.2022.3195676,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9847366,FALSE,TRUE,TRUE
Blockchain based Secure Data Storage Verification Algorithm for Smart City Environment,10.1109/ICITIIT57246.2023.10068638,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10068638,FALSE,TRUE,TRUE
A Brief Tutorial on Mixed Signal Approaches to Combat Electronic Counterfeiting,10.1109/OJCAS.2023.3253144,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10064465,FALSE,TRUE,TRUE
RBNN: Memory-Efficient Reconfigurable Deep Binary Neural Network With IP Protection for Internet of Things,10.1109/TCAD.2022.3197499,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9852785,FALSE,TRUE,TRUE
Visual Based Malware Clustering Using Convolution Neural Network,10.1109/ICITIIT57246.2023.10068670,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10068670,FALSE,FALSE,TRUE
Vulnerability and Impact of Machine Learning-Based Inertia Forecasting Under Cost-Oriented Data Integrity Attack,10.1109/TSG.2022.3207517,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9895140,FALSE,TRUE,TRUE
Efficient Asynchronous Federated Learning Research in the Internet of Vehicles,10.1109/JIOT.2022.3230412,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9993722,FALSE,TRUE,TRUE
Accurate Automata-Based Detection of Cyber Threats in Smart Grid Communication,10.1109/TSG.2022.3216726,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9927376,FALSE,TRUE,TRUE
Synthetic ID Card Image Generation for Improving Presentation Attack Detection,10.1109/TIFS.2023.3255585,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10065533,FALSE,TRUE,TRUE
Fuzzy Hashing on Firmwares Images: A Comparative Analysis,10.1109/MIC.2022.3225811,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9968066,FALSE,TRUE,TRUE
Recent Progress and Development of Hyperdimensional Computing (HDC) for Edge Intelligence,10.1109/JETCAS.2023.3242767,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10038612,FALSE,TRUE,TRUE
Security and Privacy Threats of IoT Devices: A & Short Review,10.1109/ICSPC57692.2023.10125863,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10125863,FALSE,TRUE,TRUE
Building an IT Security Laboratory for Complex Teaching Scenarios Using ‘Infrastructure as Code’,10.1109/EDUCON54358.2023.10125250,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10125250,FALSE,TRUE,TRUE
VulScan: A Web-Based Vulnerability Multi-Scanner for Web Application,10.1109/SEB-SDG57117.2023.10124601,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10124601,FALSE,TRUE,TRUE
Impact of Big Data Analytics and ChatGPT on Cybersecurity,10.1109/I3CS58314.2023.10127411,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127411,FALSE,TRUE,TRUE
Coding Unit-Based Region of Interest Encryption in HEVC/H.265 Video,10.1109/ACCESS.2023.3276243,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10124185,FALSE,TRUE,TRUE
A Novel Wireless Radio Technology Paradigm for Next Generation Wireless Networks,10.1109/ICSPC57692.2023.10125889,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10125889,FALSE,TRUE,TRUE
Impact Assessment and Defense for Smart Grids With FDIA Against AMI,10.1109/TNSE.2022.3197682,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9866019,FALSE,TRUE,TRUE
Estimating Code Vulnerability to Timing Errors Via Microarchitecture-Aware Machine Learning,10.1109/MDAT.2021.3135318,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9648307,FALSE,TRUE,TRUE
Design of a Quantization-Based DNN Delta Compression Framework for Model Snapshots and Federated Learning,10.1109/TPDS.2022.3230840,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10018182,FALSE,TRUE,TRUE
Using Blockchain for Decentralized Artificial Intelligence with Data Privacy,10.1109/ICNC57223.2023.10074247,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10074247,FALSE,TRUE,TRUE
Adversarial Technique Validation & Defense Selection Using Attack Graph & ATT&CK Matrix,10.1109/ICNC57223.2023.10074241,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10074241,FALSE,TRUE,TRUE
Using Frequency Attention to Make Adversarial Patch Powerful Against Person Detector,10.1109/ACCESS.2022.3215762,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9923929,FALSE,TRUE,TRUE
PUFDid: PUF-based Drone IDentifier and Its Application,10.1109/ICAIIC57133.2023.10067041,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10067041,FALSE,TRUE,TRUE
Blockchain-Aided Network Resource Orchestration in Intelligent Internet of Things,10.1109/JIOT.2022.3222911,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9953942,FALSE,TRUE,TRUE
Smart Contract Vulnerability Detection Techniques for Hyperledger Fabric,10.1109/I2CT57861.2023.10126362,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10126362,FALSE,TRUE,TRUE
Decentralized Network for Cloud Storage,10.1109/DELCON57910.2023.10127465,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127465,FALSE,TRUE,TRUE
Static Method to Locate Risky Features in Android Applications,10.1109/DELCON57910.2023.10127577,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127577,FALSE,TRUE,TRUE
Blockchain for medical security data: a review and perspectives,10.1109/ICAECCS56710.2023.10104749,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10104749,FALSE,TRUE,TRUE
Blockchain-based Resource Registration in Constrained IoT Environments,10.1109/ICAECCS56710.2023.10104987,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10104987,FALSE,TRUE,TRUE
A Survey on Redactable Blockchain: Challenges and Opportunities,10.1109/TNSE.2022.3233448,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10004754,FALSE,TRUE,TRUE
Explainable Data Poison Attacks on Human Emotion Evaluation Systems Based on EEG Signals,10.1109/ACCESS.2023.3245813,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10045653,FALSE,TRUE,TRUE
A Framework to Enhance User Experience of Older Adults With Speech-Based Intelligent Personal Assistants,10.1109/ACCESS.2022.3230151,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9997238,FALSE,TRUE,TRUE
Blockchain-Based Physically Secure and Privacy-Aware Anonymous Authentication Scheme for Fog-Based Vanets,10.1109/ACCESS.2022.3230448,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9991987,FALSE,TRUE,TRUE
Securator: A Fast and Secure Neural Processing Unit,10.1109/HPCA56546.2023.10071091,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071091,FALSE,TRUE,TRUE
Efficient Distributed Secure Memory with Migratable Merkle Tree,10.1109/HPCA56546.2023.10071130,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071130,FALSE,TRUE,TRUE
Cross Site Scripting (XSS) vulnerability detection using Machine Learning and Statistical Analysis,10.1109/ICCCI56745.2023.10128470,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10128470,FALSE,FALSE,TRUE
Abnormal Activity Detection Techniques in Intelligent Video Surveillance: A Survey,10.1109/ICOEI56765.2023.10125671,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10125671,FALSE,TRUE,TRUE
Supervised And Unsupervised Neural Network Deep Analysis For Facial Recognition,10.1109/ICCCI56745.2023.10128237,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10128237,FALSE,TRUE,TRUE
Comparative Study of Detection and Analysis of Different Malware with the Help of Different Algorithm,10.1109/ICCCI56745.2023.10128452,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10128452,FALSE,TRUE,TRUE
A Survey on Data Security using Reversible Cellular Automata,10.1109/ICCCI56745.2023.10128482,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10128482,FALSE,TRUE,TRUE
TREND: Transferability-Based Robust ENsemble Design,10.1109/TAI.2022.3175172,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9774934,FALSE,TRUE,TRUE
Advanced Persistent Threats Detection based on Deep Learning Approach,10.1109/ICPS58381.2023.10128062,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10128062,FALSE,TRUE,TRUE
Deep learning-based hybrid detection model for false data injection attacks in smart grid,10.1109/ICPS58381.2023.10127988,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127988,FALSE,TRUE,TRUE
BookChain: A Secure Library Book Storing and Sharing in Academic Institutions using Blockchain Technology,10.1109/ICCCI56745.2023.10128571,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10128571,FALSE,TRUE,TRUE
A Review of Blockchain Technology in Smart Applications: Research Issues and Open Challenges,10.1109/ICCCI56745.2023.10128315,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10128315,FALSE,TRUE,TRUE
Deep Learning-based Malware Classification Methodology of Comprehensive Study,10.1109/ICSCDS56580.2023.10105027,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10105027,FALSE,TRUE,TRUE
Zero-Shot Machine Unlearning,10.1109/TIFS.2023.3265506,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10097553,FALSE,TRUE,TRUE
Intelligent Machine Learning Method for Detecting Suspicious Encoded Messages,10.1109/ICSCDS56580.2023.10104876,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10104876,FALSE,TRUE,TRUE
Domain Generalization for Face Anti-Spoofing via Negative Data Augmentation,10.1109/TIFS.2023.3266138,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10098629,FALSE,TRUE,TRUE
A Multi-Objective Based Scheduling Framework for Effective Resource Utilization in Cloud Computing,10.1109/ACCESS.2023.3266294,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10098783,FALSE,TRUE,TRUE
Dynamic Vulnerability Classification for Enhanced Cyber Situational Awareness,10.1109/SysCon53073.2023.10131235,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10131235,FALSE,TRUE,TRUE
Bits to BNNs: Reconstructing FPGA ML-IP with Joint Bitstream and Side-Channel Analysis,10.1109/HOST55118.2023.10133375,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10133375,FALSE,TRUE,TRUE
Design of Quantum Computer Antivirus,10.1109/HOST55118.2023.10133711,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10133711,FALSE,TRUE,TRUE
Inspecting Binder Transactions to Detect Anomalies in Android,10.1109/SysCon53073.2023.10131073,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10131073,FALSE,TRUE,TRUE
Preventing Cryptographic Attacks Using AI-hard Password Authentication,10.1109/ICNWC57852.2023.10127557,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127557,FALSE,TRUE,TRUE
"Microarchitectural Side-Channel Threats, Weaknesses and Mitigations: A Systematic Mapping Study",10.1109/ACCESS.2023.3275757,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10123915,FALSE,TRUE,TRUE
Explainable AI for SE: Challenges and Future Directions,10.1109/MS.2023.3246686,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10109341,FALSE,TRUE,TRUE
"Lidar Point Cloud Compression, Processing and Learning for Autonomous Driving",10.1109/TITS.2022.3167957,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9766181,FALSE,TRUE,TRUE
"Detection of Web-Attack using DistilBERT, RNN, and LSTM",10.1109/ISDFS58141.2023.10131822,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10131822,FALSE,TRUE,TRUE
An Expert Knowledge Generation Model in Smart Contract Vulnerability Fuzzing,10.1109/BigDataSecurity-HPSC-IDS58521.2023.00019,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10132143,FALSE,TRUE,TRUE
Exploring the Effectiveness of Steganography Techniques: A Comparative Analysis,10.1109/ICSMDI57622.2023.00042,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127657,FALSE,TRUE,TRUE
Identification of Important Features at Different IoT layers for Dynamic Attack Detection,10.1109/BigDataSecurity-HPSC-IDS58521.2023.00025,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10132152,FALSE,TRUE,TRUE
Encryption process of Blockchain based online course curriculum education system,10.1109/ISDFS58141.2023.10131770,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10131770,FALSE,TRUE,TRUE
MagicMirror: Towards High-Coverage Fuzzing of Smart Contracts,10.1109/ICST57152.2023.00022,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10132226,FALSE,TRUE,TRUE
An Efficient Trust Management Technique Using ID3 Algorithm With Blockchain in Smart Buildings IoT,10.1109/ACCESS.2022.3230944,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9994713,FALSE,TRUE,TRUE
Real Time Object Distance and Dimension Measurement using Deep Learning and OpenCV,10.1109/ICAIS56108.2023.10073888,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073888,FALSE,TRUE,TRUE
Concealing the Data using Cryptography,10.1109/ICAIS56108.2023.10073878,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073878,FALSE,TRUE,TRUE
Crypto Analysis with Modified Diffie–Hellman Key Exchange based Sensor Node Security Improvement in Wireless Sensor Networks,10.1109/ICAIS56108.2023.10073749,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073749,FALSE,TRUE,TRUE
Comparative Study of Blockchain Technology in Supply Chain Management,10.1109/ICAIS56108.2023.10073892,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073892,FALSE,TRUE,TRUE
Video Frame based Prompt Compression Model with Steganography for Secure Data Transmission,10.1109/ICAIS56108.2023.10073883,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073883,FALSE,TRUE,TRUE
Proving Ownership of Privacy-Protected Cloud Storage Devices,10.1109/ICAIS56108.2023.10073830,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073830,FALSE,TRUE,TRUE
Secure and Delicate Cloud Storage Network Access Management,10.1109/ICAIS56108.2023.10073794,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073794,FALSE,TRUE,TRUE
Smart Home Messenger Notifications System using IoT,10.1109/ICAIS56108.2023.10073780,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073780,FALSE,TRUE,TRUE
Data-driven Approach for State Prediction and Detection of False Data Injection Attacks in Smart Grid,10.35833/MPCE.2020.000827,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9786629,FALSE,TRUE,TRUE
Dimensionality Reduction with DLMNN Technique for Handling Secure Medical Data in Healthcare-IoT Model,10.1109/ICAIS56108.2023.10073679,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073679,FALSE,TRUE,TRUE
A Study on Digital Signature in Blockchain Technology,10.1109/ICAIS56108.2023.10073680,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10073680,FALSE,TRUE,TRUE
Cyber Security in Power Systems Using Meta-Heuristic and Deep Learning Algorithms,10.1109/ACCESS.2023.3247193,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10049438,FALSE,TRUE,TRUE
Robotic Process Automation and Intelligent Automation Security Challenges: A Review,10.1109/CyMaEn57228.2023.10050996,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10050996,FALSE,TRUE,TRUE
Phishing or Not Phishing? A Survey on the Detection of Phishing Websites,10.1109/ACCESS.2023.3247135,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10049452,FALSE,TRUE,TRUE
Incremental Security Enforcement for Cyber-Physical Systems,10.1109/ACCESS.2023.3246121,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10047915,FALSE,TRUE,TRUE
Bespoke Weighting Schema and Sequence of Transformations for Enhanced Insight into Prospective False Command Injection Attacks,10.1109/CyMaEn57228.2023.10051057,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10051057,FALSE,TRUE,TRUE
